fold,perm,train_tn,train_fp,train_fn,train_tp,train_accuracy,train_bal_acc,train_f1_macro,train_f1_weighted,train_roc_auc,train_prec_left,train_prec_right,train_rec_left,train_rec_right,test_tn,test_fp,test_fn,test_tp,test_accuracy,test_bal_acc,test_f1_macro,test_f1_weighted,test_roc_auc,test_prec_left,test_prec_right,test_rec_left,test_rec_right,train_sac_tn,train_sac_fp,train_sac_fn,train_sac_tp,train_sac_accuracy,train_sac_bal_acc,train_sac_f1_macro,train_sac_f1_weighted,train_sac_roc_auc,train_sac_prec_left,train_sac_prec_right,train_sac_rec_left,train_sac_rec_right,test_sac_tn,test_sac_fp,test_sac_fn,test_sac_tp,test_sac_accuracy,test_sac_bal_acc,test_sac_f1_macro,test_sac_f1_weighted,test_sac_roc_auc,test_sac_prec_left,test_sac_prec_right,test_sac_rec_left,test_sac_rec_right,train_sac_opt_tn,train_sac_opt_fp,train_sac_opt_fn,train_sac_opt_tp,train_sac_opt_accuracy,train_sac_opt_bal_acc,train_sac_opt_f1_macro,train_sac_opt_f1_weighted,train_sac_opt_roc_auc,train_sac_opt_prec_left,train_sac_opt_prec_right,train_sac_opt_rec_left,train_sac_opt_rec_right,train_sac_opt_thr,test_sac_opt_tn,test_sac_opt_fp,test_sac_opt_fn,test_sac_opt_tp,test_sac_opt_accuracy,test_sac_opt_bal_acc,test_sac_opt_f1_macro,test_sac_opt_f1_weighted,test_sac_opt_roc_auc,test_sac_opt_prec_left,test_sac_opt_prec_right,test_sac_opt_rec_left,test_sac_opt_rec_right,test_sac_opt_thr
1,47,332113,127,237274,75637,0.6320225807601632,0.6206691177100743,0.5629507261703218,0.5681562419977951,0.913606330372065,0.9996177462075608,0.998323742146666,0.5832816695850098,0.2417204892125876,78679,4281,73560,4044,0.5152026606213099,0.5002537668429841,0.3815830895221211,0.3911719743992867,0.4990715868044461,0.9483968177434908,0.48576576576576574,0.5168123805332405,0.05211071594247719,1639,0,1514,0,0.5198223913732952,0.5,0.34202838063439067,0.35558802147780927,0.5068472173079729,1.0,,0.5198223913732952,0.0,405,0,384,0,0.5133079847908745,0.5,0.3391959798994975,0.34822400978275414,0.5101980452674898,1.0,,0.5133079847908745,0.0,1584,55,1447,67,0.523628290516968,0.5053482928905163,0.38013984073548585,0.39196321332789535,0.5068472173079729,0.9664429530201343,0.5491803278688525,0.5225998020455296,0.04425363276089828,0.488,71,334,58,326,0.5031685678073511,0.512133487654321,0.4452193378965948,0.44044704837453247,0.5101980452674898,0.17530864197530865,0.49393939393939396,0.5503875968992248,0.8489583333333334,0.484
2,47,332401,125,229801,82724,0.643553765516215,0.6321598569474649,0.580740413365411,0.5857722339030186,0.9202977831939386,0.9996240895448777,0.9984912310347741,0.5912483413435029,0.264695624350052,77883,4791,73321,4669,0.5138176567245929,0.5009580725898591,0.3863974612048814,0.394549402033334,0.5001103325226592,0.9420494956092604,0.49355179704016916,0.5150855797465675,0.05986664957045775,1644,0,1510,0,0.5212428662016487,0.5,0.342642767819925,0.35720019676344744,0.5090298254942718,1.0,,0.5212428662016487,0.0,400,0,388,0,0.5076142131979695,0.5,0.3367003367003367,0.34182775299526574,0.5507474226804124,1.0,,0.5076142131979695,0.0,701,943,622,888,0.5038046924540266,0.5072392484813328,0.5020542741583135,0.5007999637218132,0.5090298254942718,0.4263990267639903,0.4849808847624249,0.5298563869992441,0.5880794701986755,0.484,145,255,107,281,0.5406091370558376,0.5433634020618556,0.526505192149364,0.5252607264223221,0.5507474226804124,0.3625,0.5242537313432836,0.5753968253968254,0.7242268041237113,0.484
3,47,332328,124,237577,74773,0.6313581533556037,0.619507760153832,0.5613774746663528,0.5668394210584295,0.9124724266045063,0.9996270138245521,0.9983443929663405,0.5831287670752143,0.23938850648311188,78538,4210,74237,3928,0.5124881146955187,0.4996876540188849,0.37897618564306135,0.38717730038434817,0.497389080745799,0.9491226374051337,0.48267387564512165,0.5140762559319261,0.05025267063263609,1654,0,1500,0,0.5244134432466709,0.5,0.3440099833610649,0.36080691977121204,0.5181438935912938,1.0,,0.5244134432466709,0.0,390,0,398,0,0.4949238578680203,0.5,0.3310696095076401,0.32770849672076047,0.47279989692049995,1.0,,0.4949238578680203,0.0,1104,550,957,543,0.5221940393151554,0.5147363966142684,0.5065835703226256,0.5108687971048886,0.5181438935912938,0.6674727932285369,0.4967978042086002,0.5356622998544396,0.362,0.485,390,0,397,1,0.49619289340101524,0.5012562814070352,0.3338571577627161,0.33051863363647854,0.47279989692049995,1.0,1.0,0.49555273189326554,0.002512562814070352,0.488
4,47,331412,185,226453,85899,0.6480497679164033,0.6372245686013384,0.5881887259606711,0.5928810467438397,0.9260842737419617,0.9994420938669529,0.9978509362947818,0.5940720425192475,0.2750070433357238,78294,5309,73203,4960,0.5146569736533017,0.4999773142794333,0.3891125388324144,0.3984255686061296,0.500014371441127,0.936497494109063,0.48300710877397995,0.5168023129170874,0.06345713444980361,1610,0,1544,0,0.5104629042485732,0.5,0.33795130142737195,0.3450232056424026,0.5057517780709941,1.0,,0.5104629042485732,0.0,434,0,354,0,0.550761421319797,0.5,0.35515548281505727,0.3912118770094793,0.49775443255486995,1.0,,0.550761421319797,0.0,201,1409,168,1376,0.5,0.508018215170727,0.41942276555717684,0.41489672515443105,0.5057517780709941,0.1248447204968944,0.4940754039497307,0.5447154471544715,0.8911917098445595,0.483,231,203,184,170,0.5088832487309645,0.5062420266083469,0.5059224947871352,0.5098054507790424,0.49775443255486995,0.532258064516129,0.45576407506702415,0.5566265060240964,0.480225988700565,0.485
0,48,331666,130,232100,80011,0.6393423273857871,0.6279812514154732,0.5743225499179044,0.5794085379549204,0.9210298030043265,0.9996081929860516,0.9983778590234711,0.5883043674148494,0.25635430984489493,79254,4150,74550,3854,0.513621081775932,0.49969892497133556,0.37871418597359063,0.3876602665970881,0.5003606940294274,0.9502421946189631,0.4815092453773113,0.5152921900600764,0.04915565532370798,1625,0,1528,0,0.5153821757056771,0.5,0.3401004604437003,0.35056343052395367,0.5151558598469593,1.0,,0.5153821757056771,0.0,396,0,393,0,0.5019011406844106,0.5,0.3341772151898734,0.3354478509890744,0.4567173002287506,1.0,,0.5019011406844106,0.0,1003,622,866,662,0.5280685061845861,0.5252384212645993,0.5224831676493171,0.5240719589628687,0.5151558598469593,0.6172307692307692,0.5155763239875389,0.5366506153023007,0.43324607329842935,0.485,376,20,371,22,0.5044359949302915,0.5027372966304264,0.3795335927836606,0.3805920877171067,0.4567173002287506,0.9494949494949495,0.5238095238095238,0.5033467202141901,0.05597964376590331,0.486
1,48,332415,154,224752,87830,0.6513901396727277,0.6402596042257884,0.5928755642771826,0.5976572590598993,0.9280450994913724,0.999536938199291,0.99824968176032,0.5966164543126208,0.2809822702522858,77812,4819,73560,4373,0.5118519717994071,0.49889639235202926,0.38271790389129823,0.39097879866154694,0.5023847479053429,0.9416804831116651,0.475739773716275,0.5140448695927913,0.056112301592393464,1595,0,1558,0,0.5058674278464954,0.5,0.3359309182813816,0.33987301913022755,0.5208393527591437,1.0,,0.5058674278464954,0.0,426,0,363,0,0.5399239543726235,0.5,0.3506172839506173,0.3786133408440126,0.4568864056700165,1.0,,0.5399239543726235,0.0,1044,551,949,609,0.5242626070409134,0.5227156027541137,0.5150317098200772,0.5158168665951829,0.5208393527591437,0.6545454545454545,0.525,0.5238334169593577,0.3908857509627728,0.485,0,426,0,363,0.4600760456273764,0.5,0.3151041666666667,0.2899437579214195,0.4568864056700165,0.0,0.4600760456273764,,1.0,0.0
2,48,332036,277,214471,98267,0.6670836879564561,0.6566907711417143,0.6167487800470437,0.6209636495221527,0.9293284626270059,0.9991664484988549,0.9971890729014451,0.6075603789155491,0.3142150937845737,77273,5614,72418,5359,0.514315590300254,0.5005856758050008,0.39262862482360905,0.4012753472084807,0.49936811933074376,0.9322692340173971,0.4883805704912057,0.516216739817357,0.06890211759260449,1625,0,1529,0,0.5152187698161065,0.5,0.3400292948315547,0.3503789499691036,0.516208683402928,1.0,,0.5152187698161065,0.0,396,0,392,0,0.5025380710659898,0.5,0.3344594594594595,0.33615722321306085,0.48569882498453926,1.0,,0.5025380710659898,0.0,1479,146,1351,178,0.5253646163601775,0.5132849021482115,0.4280469745121661,0.4352279842104052,0.516208683402928,0.9101538461538462,0.5493827160493827,0.5226148409893993,0.11641595814257685,0.487,392,4,386,6,0.5050761421319797,0.5026025561739847,0.34882656563858727,0.3504457322343737,0.48569882498453926,0.98989898989899,0.6,0.5038560411311054,0.015306122448979591,0.487
3,48,332102,192,222916,89592,0.6539899069791967,0.64305462961295,0.5969826270651739,0.6016337591437639,0.9271415347560588,0.9994221984146568,0.9978615343491045,0.5983625756281779,0.28668706081124323,78008,4898,73380,4627,0.513538371666677,0.5001181163857648,0.3858098686755767,0.3943371705132922,0.49846089581323827,0.9409210431090633,0.4857742782152231,0.5152852273628029,0.05931518966246619,1634,0,1520,0,0.5180722891566265,0.5,0.3412698412698413,0.35360489577357046,0.5085196160535979,1.0,,0.5180722891566265,0.0,387,0,401,0,0.49111675126903553,0.5,0.3293617021276596,0.32351009828275196,0.4748400317036865,1.0,,0.49111675126903553,0.0,1333,301,1197,323,0.5250475586556753,0.5141447368421053,0.4707778649977777,0.47690335517302557,0.5085196160535979,0.8157894736842105,0.5176282051282052,0.5268774703557312,0.2125,0.486,364,23,375,26,0.4949238578680203,0.502703190344552,0.3810459838168541,0.3763291487969833,0.4748400317036865,0.9405684754521964,0.5306122448979592,0.4925575101488498,0.06483790523690773,0.486
4,48,331644,184,222337,89784,0.6544431313659933,0.6435515835414803,0.5976905857766712,0.602314841196868,0.9311622535282806,0.9994454958593006,0.9979548283834252,0.5986559105817708,0.28765767122366004,78475,4897,73816,4578,0.5134144381390403,0.4998302900881039,0.3850969800848092,0.39374096165637446,0.5008025277980331,0.9412632538502135,0.48316622691292876,0.515296373390417,0.058397326325994335,1605,0,1549,0,0.5088776157260622,0.5,0.33725572599285564,0.343243779466413,0.5105410183235491,1.0,,0.5088776157260622,0.0,416,0,372,0,0.5279187817258884,0.5,0.34551495016611294,0.36480766311955076,0.5079675868486352,1.0,,0.5279187817258884,0.0,945,660,877,672,0.5126823081800888,0.5113066615181334,0.5090037289884208,0.5097583093354296,0.5105410183235491,0.5887850467289719,0.5045045045045045,0.5186608122941823,0.43382827630729504,0.485,258,158,222,150,0.5177664974619289,0.5117090570719602,0.5085346638655461,0.5122957812566651,0.5079675868486352,0.6201923076923077,0.487012987012987,0.5375,0.4032258064516129,0.485
0,49,331499,277,219711,92420,0.6583543896867095,0.6476293633496584,0.603723994067928,0.6082129459287394,0.9275757242392558,0.9991650993441358,0.9970117695286794,0.6014023693329221,0.296093627355181,78036,5388,73316,5068,0.5135963611193514,0.5000351607652955,0.38943128708181735,0.3980075393177176,0.4978865119673249,0.9354142692750288,0.48469778117827084,0.515592790316613,0.06465605225556235,1649,0,1504,0,0.5229939739930225,0.5,0.34339858392336525,0.3591907801393145,0.5219608434512212,1.0,,0.5229939739930225,0.0,381,0,408,0,0.4828897338403042,0.5,0.32564102564102565,0.3144974163985571,0.5018977407235861,1.0,,0.4828897338403042,0.0,614,1035,505,999,0.5115762765620044,0.5182878001496716,0.5041837261507596,0.5013995188530179,0.5219608434512212,0.37234687689508794,0.4911504424778761,0.548704200178731,0.6642287234042553,0.484,257,124,270,138,0.5006337135614702,0.5063879882661726,0.4890097968308238,0.4863724375726099,0.5018977407235861,0.6745406824146981,0.5267175572519084,0.4876660341555977,0.3382352941176471,0.485
1,49,332419,138,222405,90189,0.6550528480929271,0.6440515236622882,0.5984447722561315,0.6031100367482668,0.9315878005812697,0.9995850335431219,0.9984722176093527,0.5991431517021614,0.28851801378145453,77733,4910,73204,4717,0.513502404025809,0.500561750161844,0.3866686373395536,0.39487107305628005,0.4989276539732805,0.9405878295802428,0.48997610886049653,0.5150029482499321,0.060535670743445284,1634,0,1519,0,0.5182366000634316,0.5,0.3413411322331314,0.3537909356606005,0.5196132545488681,1.0,,0.5182366000634316,0.0,396,0,393,0,0.5019011406844106,0.5,0.3341772151898734,0.3354478509890744,0.4964787827383247,1.0,,0.5019011406844106,0.0,1060,574,941,578,0.5195052331113226,0.5146141530011934,0.5080077061844653,0.5107508920695039,0.5196132545488681,0.6487148102815178,0.5017361111111112,0.5297351324337831,0.380513495720869,0.485,24,372,18,375,0.5057034220532319,0.5074022669442517,0.38374188896899786,0.38269948270332066,0.4964787827383247,0.06060606060606061,0.5020080321285141,0.5714285714285714,0.9541984732824428,0.483
2,49,331905,192,230413,82541,0.6425011355691256,0.6315849412646105,0.5796878772738576,0.5845098812661993,0.9171738332543562,0.9994218556626527,0.9976792815442448,0.5902443101590203,0.26374802686656823,78469,4634,73142,4419,0.5159089777423692,0.5006061919338396,0.38533697549575735,0.3951091569468137,0.5025465607992309,0.9442378734823051,0.48812548326521593,0.5175679864917453,0.05697451038537409,1583,0,1571,0,0.5019023462270134,0.5,0.33417774963056784,0.33544919319289085,0.5137575279676287,1.0,,0.5019023462270134,0.0,447,0,341,0,0.567258883248731,0.5,0.36194331983805667,0.41063112682134856,0.5083613795456186,1.0,,0.567258883248731,0.0,800,783,756,815,0.5120481927710844,0.5120736999943303,0.5120371559019254,0.5120283264065983,0.5137575279676287,0.505369551484523,0.5100125156445557,0.5141388174807198,0.5187778485041374,0.485,392,55,293,48,0.5583756345177665,0.5088599788751337,0.4543978607582848,0.48643752360277626,0.5083613795456186,0.8769574944071589,0.46601941747572817,0.5722627737226277,0.14076246334310852,0.486
3,49,332617,100,232948,79137,0.638574322039944,0.6266372960343667,0.5725111474325228,0.5778883583308199,0.9207417659941377,0.9996994442724598,0.9987379633252143,0.5881145403269297,0.25357514779627344,78185,4298,74408,4022,0.5108785492781813,0.4995868451908958,0.3789576775538359,0.3861671390521406,0.4988058095849189,0.9478922929573367,0.48341346153846154,0.5123760591901332,0.05128139742445493,1643,0,1511,0,0.5209258084971464,0.5,0.3425057327496352,0.35684015149502263,0.5271772471544642,1.0,,0.5209258084971464,0.0,387,0,401,0,0.49111675126903553,0.5,0.3293617021276596,0.32351009828275196,0.44879403558287745,1.0,,0.49111675126903553,0.0,505,1138,395,1116,0.5139505389980976,0.5229741481922183,0.49499869182334755,0.49090434840752595,0.5271772471544642,0.30736457699330494,0.4951197870452529,0.5611111111111111,0.7385837193911317,0.483,1,386,0,401,0.5101522842639594,0.5012919896640827,0.3401194071297164,0.3460705578294149,0.44879403558287745,0.002583979328165375,0.5095298602287166,1.0,1.0,0.48
4,49,331544,109,237074,75222,0.631674247494755,0.6202694908178116,0.562329021112199,0.5675658542638096,0.9084992982581106,0.9996713432412793,0.9985530525281756,0.5830698289537088,0.24086763839434383,79116,4431,74046,4173,0.5148733355587701,0.5001570966863192,0.3822964735751998,0.39172189717244654,0.5003605312799216,0.9469639843441416,0.4850069735006973,0.5165511027539468,0.053350209028496916,1611,0,1543,0,0.5107799619530755,0.5,0.338090241343127,0.34537944121989705,0.5211449315766162,1.0,,0.5107799619530755,0.0,419,0,369,0,0.5317258883248731,0.5,0.3471416735708368,0.3691684295080726,0.539489428307171,1.0,,0.5317258883248731,0.0,532,1079,457,1086,0.5129993658845909,0.5170266955188587,0.49749564351506104,0.49559265954190573,0.5211449315766162,0.3302296710117939,0.5016166281755197,0.537917087967644,0.7038237200259235,0.484,246,173,203,166,0.5228426395939086,0.5184883352413476,0.5178734150850062,0.5209791804030702,0.539489428307171,0.5871121718377088,0.4896755162241888,0.5478841870824054,0.44986449864498645,0.485
0,50,331784,130,233125,78868,0.6377504826007483,0.6261980275401582,0.5716679123466376,0.5768729246117064,0.9197994202210449,0.9996083322788433,0.9983543887187017,0.5873229139560531,0.2527877228014731,79398,3888,74916,3606,0.5129783447048354,0.4996204599007071,0.37608909970238097,0.3846934426830609,0.5000878385375098,0.9533174843311001,0.4811849479583667,0.5145223375714453,0.04592343547031405,1551,0,1602,0,0.49191246431969554,0.5,0.32971938775510207,0.324386153129187,0.5203135023837868,1.0,,0.49191246431969554,0.0,430,0,359,0,0.5449936628643853,0.5,0.3527481542247744,0.3844910172792218,0.5462913778583922,1.0,,0.5449936628643853,0.0,561,990,526,1076,0.5191880748493498,0.5166812760644939,0.5060089803997113,0.5073140946073454,0.5203135023837868,0.3617021276595745,0.5208131655372701,0.516099356025759,0.6716604244694132,0.484,299,131,217,142,0.55893536121673,0.5454460063483837,0.5407511975807531,0.5489746091613542,0.5462913778583922,0.6953488372093023,0.5201465201465202,0.5794573643410853,0.3955431754874652,0.485
1,50,332364,197,228237,84353,0.6459216524503566,0.6346297550653246,0.5845217914881662,0.5894659940569067,0.9156239692802819,0.9994076274728546,0.9976700177409816,0.5928708653748388,0.26985188265779453,77978,4661,73682,4243,0.5120761814603523,0.4990239252469866,0.3816802160640967,0.39001664490898647,0.49830103024754513,0.9435980590278198,0.47652740341419586,0.5141632599235131,0.05444979146615335,1581,0,1572,0,0.5014272121788773,0.5,0.33396704689480355,0.3349203305681474,0.5349973363719616,1.0,,0.5014272121788773,0.0,400,0,389,0,0.5069708491761724,0.5,0.33641715727502103,0.3411073838023027,0.4764331619537275,1.0,,0.5069708491761724,0.0,648,933,561,1011,0.5261655566127498,0.5264984718339442,0.51980072663217,0.5196429209301722,0.5349973363719616,0.4098671726755218,0.5200617283950617,0.5359801488833746,0.6431297709923665,0.484,13,387,10,379,0.4968314321926489,0.503396529562982,0.35887138865862267,0.3547250485524088,0.4764331619537275,0.0325,0.49477806788511747,0.5652173913043478,0.974293059125964,0.483
2,50,332114,139,244540,68258,0.6206827057085409,0.6088995759465663,0.5444625294011857,0.5500825021516995,0.8974901973468109,0.9995816441085559,0.9979677471234119,0.5759328817627208,0.21821750778457663,79618,3329,74583,3134,0.5150624906637454,0.5000958679677091,0.3729610190805338,0.3826779624462076,0.5026938370335986,0.9598659384908436,0.4849141265666099,0.5163260938645016,0.04032579744457455,1609,0,1545,0,0.510145846544071,0.5,0.33781230317027083,0.3446670867476004,0.5256532329272439,1.0,,0.510145846544071,0.0,372,0,416,0,0.4720812182741117,0.5,0.32068965517241377,0.30278312620339576,0.4864105148883375,1.0,,0.4720812182741117,0.0,883,726,780,765,0.5225110970196576,0.5219668490951987,0.5218418102573519,0.522204813247077,0.5256532329272439,0.5487880671224363,0.5130784708249497,0.5309681298857486,0.49514563106796117,0.485,223,149,249,167,0.4949238578680203,0.5004523366418527,0.49236008598140524,0.49034569378477905,0.4864105148883375,0.5994623655913979,0.5284810126582279,0.4724576271186441,0.4014423076923077,0.485
3,50,331934,171,237153,75544,0.6319428289614486,0.6205368026055242,0.5628222317792039,0.5680544660711537,0.9075037227460281,0.9994851026030924,0.997741530740276,0.583274613547665,0.24158850260795595,79124,3971,74060,3758,0.5150733626245239,0.5002517466473428,0.3788043639623929,0.38834568904187255,0.500722999800298,0.9522113243877489,0.4862207271315824,0.5165291414246919,0.048292168906936696,1588,0,1566,0,0.5034876347495244,0.5,0.3348797975537748,0.33721567439149924,0.5208837996339082,1.0,,0.5034876347495244,0.0,393,0,395,0,0.4987309644670051,0.5,0.3327688399661304,0.3319242490017493,0.5327471253261185,1.0,,0.4987309644670051,0.0,835,753,737,829,0.527584020291693,0.5275964207932418,0.5275823106493173,0.5275885793380288,0.5208837996339082,0.5258186397984886,0.5240202275600506,0.5311704834605598,0.5293742017879949,0.485,219,174,198,197,0.5279187817258884,0.5279930428060682,0.5275505270283338,0.5275170493285561,0.5327471253261185,0.5572519083969466,0.5309973045822103,0.5251798561151079,0.49873417721518987,0.485
4,50,331836,131,232188,79794,0.6392276406982541,0.6276850690608475,0.573960825229566,0.57913598376323,0.9216176741808906,0.9996053824627147,0.9983609634031905,0.5883366665248287,0.2557647556589803,78888,4345,74636,3897,0.5117577241200252,0.49870979973705465,0.37811164545011267,0.38648780485255546,0.49880388984657553,0.9477971477659102,0.47282213055083716,0.5138479977071989,0.0496224517081991,1595,0,1559,0,0.5057070386810399,0.5,0.33586018109075594,0.33969371518056796,0.5217322413491488,1.0,,0.5057070386810399,0.0,386,0,402,0,0.48984771573604063,0.5,0.3287904599659284,0.3221145115402243,0.5055422370015209,1.0,,0.48984771573604063,0.0,644,951,564,995,0.5196575776791376,0.5209956949334534,0.5136340063606193,0.5130162041741047,0.5217322413491488,0.40376175548589344,0.5113052415210688,0.5331125827814569,0.6382296343810134,0.484,15,371,12,390,0.5139593908629442,0.5045046786791432,0.3716592514558033,0.377730724070508,0.5055422370015209,0.038860103626943004,0.5124835742444153,0.5555555555555556,0.9701492537313433,0.483
