train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm,max_depth,min_samples_leaf,n_estimators
0.3783047860940345,0.476235901334621,27.997740750224946,38.19102979872868,0.3796317271436892,0.47236074663800015,15.234054930511375,18.303177548977043,0.4562974115455105,0.546134250359158,89.57229337938632,103.48380035503624,0.4594193129226494,0.5400560949442742,89.95033801254968,102.66201633326004,2,obs,35,20,500
0.38214280785309584,0.47037977492352834,27.607770477957693,38.053185545382746,0.3830585724055509,0.4669114712929303,15.134011924599843,19.125906762618396,0.43150017950653846,0.5722305472065894,89.60152014338311,103.70430365852448,0.4357926311272053,0.56439840197504,88.72759602933026,101.79252563707537,3,obs,35,20,500
0.38787263988930154,0.47541780559478936,26.513324038648133,36.50503425836491,0.38983774174150965,0.4712964771452659,13.05414260501701,15.6824069258786,0.42212708982498093,0.5776273489494076,88.23999319568875,102.56290018694177,0.4232100992574734,0.574064551577336,86.5192433544822,99.40899111063617,4,obs,35,20,500
0.3500629006092483,0.4261302048209711,21.630871039191344,30.070591475117478,0.3504158709188633,0.42060789835030254,8.92253055547136,11.005136433527932,0.43400231718330934,0.5732467379871982,89.69756610739103,104.0278492913782,0.4337790396372036,0.5673588076091608,89.0996552785892,104.1313252927397,0,obs,35,10,100
0.3508330631106976,0.4329282654467414,20.789557966894613,28.62499337662524,0.35174355566201804,0.4273608269973192,7.091857558494279,8.780516011187094,0.4476282434246388,0.5548181602837476,88.48092284091301,102.76182795215799,0.44612503219376215,0.5509087768232505,85.97859969312645,98.70003738043593,1,obs,35,10,100
0.34277413306071536,0.42420587052589404,20.699506967527395,28.16465254449863,0.3428907056376579,0.4190584027916854,8.734013214948575,10.508920058747002,0.4573418441670521,0.5480652371534138,89.59260711623057,103.66777514411943,0.4593498480653975,0.5402313563714557,90.2299955169711,102.89527169707395,2,obs,35,10,100
0.3456979174639453,0.4185238013696937,20.603374093304534,28.18383571723355,0.3454235920414774,0.41377040247092667,8.633390497760963,10.407736549548547,0.4327787125464162,0.5739793622432688,89.7583916419722,103.96211962474248,0.4359474952163937,0.5644170901965889,88.69350719222587,101.8225150050877,3,obs,35,10,100
0.35523223385468405,0.4299726699558315,20.948067966289766,28.933563125194382,0.3559981866880839,0.4246695229406763,7.741715323415333,9.192299664368317,0.42319393484192086,0.5790894907301023,88.55887185640825,102.89476429483322,0.4232788157113599,0.5740232835580482,86.50594143748742,99.40113739497049,4,obs,35,10,100
0.3495882263266301,0.4253697202109192,19.03791098720064,26.087995398684978,0.3503443669242531,0.4204623801733907,8.877650906389945,10.96515754464517,0.43363071438699197,0.5725424257665372,89.55711727268893,103.95204649897235,0.43384067762748474,0.5673067355770921,89.20648089690222,104.11479113038398,0,obs,35,10,200
0.35017156514680564,0.43192881554466095,18.028507591273787,24.353569316894287,0.3514549538178278,0.4269643944816943,7.063429264449522,8.748330690139936,0.4471743632751214,0.5543055538118686,88.3410851099714,102.57940661926159,0.446052502362414,0.5510251398513987,85.89957521435896,98.73098409206405,1,obs,35,10,200
0.34266504699606004,0.4239863757093817,18.331369763690976,24.46459641536578,0.3431916663031725,0.4194662383432407,8.728213969104903,10.480922834368709,0.4569339155288953,0.5473735149514963,89.6901947334477,103.6934228848633,0.45939679197621064,0.5402580560689575,90.14062198435985,102.8441593434906,2,obs,35,10,200
0.3450959264376656,0.41770024782935034,18.113183681181415,24.374625681965995,0.3452419656658014,0.41357683359350533,8.566869400856799,10.33880340717378,0.43232107798938546,0.5731312794968942,89.69976242163479,103.88212971603406,0.4359390905992741,0.5642553250520599,88.80999980963425,101.98658960248342,3,obs,35,10,200
0.3533233853635936,0.4271995122879099,17.89902243360468,24.162004683522397,0.3544625583503442,0.42248735562663314,7.589796566326886,9.010721579522343,0.42273886881173317,0.5786099110010658,88.55911419383644,102.91159175116972,0.42320547944064235,0.5741214883398226,86.60746605092542,99.47475437658832,4,obs,35,10,200
0.3503680769798522,0.4264855454122673,17.54835459901873,23.819290621610705,0.35141108747559063,0.42196825320994064,8.970082237777667,11.043855686915608,0.4334148563255437,0.5720836274217463,89.52964883641322,103.95441782287794,0.433891182418911,0.5672684756426143,89.29337716938988,104.1936444835331,0,obs,35,10,500
