train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm
0.4206436555323951,0.5385151447252102,63.645864441043706,80.96498769669543,0.44170612538007936,0.5570083520257006,86.95025887076928,101.11799524736993,0.43672637873670384,0.5629602419774181,88.03121472973757,102.06069490049005,0.4537937964983317,0.544535364217648,86.61779151657817,100.28766558557109,0,14
0.42014705694167087,0.5374175993903003,63.44416581956146,80.79326555407627,0.44854128670709037,0.5501989036868701,86.84472521483421,100.8733423006617,0.43613352587711196,0.5638220880823431,88.32070112840799,102.20371165239128,0.42665075683074166,0.5720720784431504,87.35347489691162,101.36744981679203,1,14
0.4174433188320669,0.534575890783377,60.2093674746503,77.93903453149787,0.4367191471532389,0.561862088757734,86.73625491368453,100.62368882307902,0.43769175460548393,0.5622551564023487,88.25414503119183,102.20737247534682,0.4736866454545051,0.5255478408945995,87.80644789040801,101.94488870451043,2,14
0.4154309752456906,0.5327684249573167,58.34313186801197,76.2371113296835,0.4474619242490832,0.55120882112517,87.00025896191708,101.06095243803276,0.43963496012526926,0.5603486992108825,88.33801654747856,102.26348118805795,0.43082898952410675,0.5679206930331919,86.86792813483588,100.46366970875845,3,14
0.41669153599129805,0.5331555683053736,58.79706780494934,76.84656138646794,0.4462004716368665,0.5524533673342776,87.00850616786576,100.99388024884358,0.43706512432655914,0.5628913499365112,88.44068629026881,102.43235222712674,0.43574886567590365,0.5629293022084152,86.29473073949327,100.4985454388513,4,14
0.40906568185124026,0.5228321863148107,49.4959406202381,67.01039376002348,0.4264152363316443,0.5731868348074183,88.19253971051742,102.17907787197093,0.43819655151339265,0.5621458030302235,88.65412313248079,102.58158836441572,0.41080288123273,0.5881548826369776,87.11948517630859,101.43903702212182,0,15
0.40991595684167503,0.5239368014740765,48.782564440922734,65.90317937237994,0.4195101517776716,0.5802115771134838,88.34080786205337,102.13275799470871,0.43805963027033734,0.5619925757418502,88.48255345599783,102.385747352,0.4385749026702883,0.5606398156850071,87.36308684882387,100.74750660727958,1,15
0.40803867962194496,0.521252999820941,47.262471720028245,64.81269583595441,0.4238407938296311,0.575981427661894,88.47269555890495,102.7308885376578,0.43775851621712275,0.5623162396650496,88.44165517220297,102.56192198774379,0.4209253239341457,0.5778013996205504,86.78063093646598,101.07824873962099,2,15
0.4092680400155005,0.5222895482435223,49.10531966049085,66.61559723656711,0.42542160922686095,0.5740165926739971,87.91252718767106,101.94675718264845,0.4365380636838124,0.5636586529187161,88.61484689226408,102.58396861792987,0.4143462854632884,0.5852458762438661,88.20887300713093,102.2918558543358,3,15
0.412874193927559,0.5276604430086811,52.84359871722548,70.07959477920758,0.42102932259557496,0.5778507886773454,87.12459886778316,100.87865532506832,0.43705252870051897,0.5629844900347822,88.40763615030826,102.22093478254476,0.43234329481910905,0.5696239494749856,91.57978094010367,105.23822093070858,4,15
0.41325659610024895,0.528394339130851,53.92765205262396,71.63183103005163,0.42202768603408275,0.5760905736292922,86.13835310649596,99.88954808740695,0.4377987436132005,0.5621521445339682,88.23886798498368,102.2196942026719,0.42379658412820975,0.5772654624266742,90.57348018763622,103.72588762413984,0,16
0.4180578179890662,0.5345764776217994,60.00194214129094,77.56977686429106,0.42220121069801625,0.5767493182173805,87.2963107384101,101.16819848664545,0.4367240685480496,0.5631304986251243,88.36445837560191,102.39104873433725,0.4234716559283375,0.5750078788048019,86.51609836505123,100.80498278567748,1,16
0.40808753481555227,0.5205535354417326,48.539432175026455,66.7625158452603,0.4217320870590011,0.5769279270201241,86.96627495355882,100.9739125887641,0.43664031710703194,0.5633334496233003,88.47717554525902,102.66669805210309,0.4250670898971424,0.5737565635312011,87.17328921411975,100.81382783506761,2,16
0.4129337595377554,0.5270869380592726,53.318146676287,71.05069882046321,0.421934897301828,0.5772311799890535,87.72298316811418,101.64206457912037,0.43601887739423434,0.5639636146443954,88.3631135957345,102.52398260560307,0.4244852168583793,0.572794131049501,84.51435320511008,98.7383490784172,3,16
0.41272770802775,0.5288438317384309,54.13072968831417,71.7863290720459,0.42411509001148384,0.57463620658252,87.09910282192217,100.69669518285951,0.43990216411513977,0.5599011393951892,88.25141943662867,102.1858667139892,0.41565544919303143,0.5830981942734385,86.75649078027442,100.3664362601249,4,16
0.41630685825069114,0.5331352974445001,58.8440071545336,76.64990699042936,0.4363701780316135,0.5641530640127635,89.58629229978193,103.54413976059081,0.43764968931711423,0.5620502707959265,88.1394216672504,102.06120576087099,0.44582155694263575,0.5549074230039045,89.85756432413801,103.43395093422743,0,17
0.41758336588625167,0.5344817602638672,60.18554112425406,77.59407435772083,0.4402491079940489,0.5600113839915174,89.26186358454608,102.8873588851065,0.4371540024648811,0.5625631891135263,88.14157284716146,101.98449397265112,0.43056980872638817,0.5714578588149984,91.52430302310394,105.2192699715045,1,17
