perm,fold,epoch,train_mse_ang_ch,train_mse_ang_sac,test_mse_ang_ch,test_mse_ang_sac
perm0,2,4,10794.213476333509,10816.198115777495,10800.906497921487,11162.480855255748
perm0,2,5,10794.760923095397,10665.410581985436,10772.753352153128,10588.3583591111
perm0,2,6,10812.22634546508,11075.952249183696,10777.90661244617,10789.247269349045
perm0,2,7,10795.993682660865,10715.34692093788,10799.831393543302,11064.904493831364
perm0,2,8,10789.724517721632,10724.288178395489,10799.269378554132,10967.94151445139
perm0,2,9,10791.588194381242,10682.075649921198,10790.202413149007,10228.66538285539
perm0,2,10,10758.046464098707,10472.12507815929,10735.15978735421,9915.57499239946
perm0,2,11,10758.834973987825,10427.452078497223,10719.78102655406,9884.676252953785
perm0,2,12,10726.063393317796,10492.50742097118,10691.034166726004,10375.5146516166
perm0,2,13,10771.047306499931,10617.444559901875,10801.867794082613,10519.067925040168
perm0,2,14,10745.96854201212,10248.823144914964,10631.691109316913,10157.23975125146
perm0,2,15,10658.450793764297,10534.481959102579,10625.741548673213,10467.355536731171
perm0,2,16,10668.911847264912,10546.04440280632,10724.438139058566,10645.572853413243
perm0,2,17,10586.371213373752,10368.940663803185,10484.02624487458,10158.311743182581
perm0,2,18,10566.9194886435,10226.249966835923,10420.47047453102,9855.93069208284
perm0,2,19,10641.054324955123,10559.606998215557,10599.364545985964,10473.586184127354
perm0,2,20,10571.767322258604,10412.70390828911,10505.585922451555,10179.426947395345
perm0,2,21,10782.386492458292,10489.273324705568,10795.608423735233,10997.405024303433
perm0,2,22,10780.92939585098,10464.815039171519,10815.328174067401,10901.010786551777
perm0,2,23,10790.618263306134,10673.97079449931,10814.8293186171,10836.544033573513
perm0,2,24,10811.750326174286,11007.750583263474,10807.096287576069,10934.472585294963
perm0,2,25,10776.177370881465,10494.226834951967,10803.661253956163,11054.016547492238
perm0,2,26,10796.79269057641,10856.8609457684,10826.844821120818,11168.486819308328
perm0,2,27,10797.67356715336,10818.989439825902,10836.665176816485,10985.429304196019
perm0,2,28,10794.289031568485,10637.244492846346,10813.622358710796,10844.14195493538
perm0,2,29,10814.322301702034,11029.696411975148,10764.187969344386,10281.99007073414
perm0,2,30,10786.149867524833,10578.194677750062,10775.445085320544,10155.602381871571
perm0,2,31,10805.513925105524,10889.560335147728,10789.93744958937,10905.324254707191
perm0,2,32,10803.581787553192,10794.518919165244,10848.064695471148,11195.114430756488
perm0,2,33,10791.640755472159,10674.132218176313,10807.60559909419,10832.955620865754
perm0,2,34,10801.628834450086,10755.070502359395,10827.142281844524,11061.312777123618
perm0,2,35,10813.91047562348,10987.782589887882,10839.077957117941,11372.356822151572
perm0,2,36,10777.57809592913,10700.489172056927,10815.214609445135,10807.006718675393
perm0,2,37,10772.794596840773,10474.38419499657,10784.815349238532,10732.56989515637
perm0,2,38,10790.686082418764,10502.035865807635,10794.789691217444,10558.871582230897
perm0,2,39,10818.870032986237,11177.803722499462,10801.20502437262,10940.233187903621
perm0,2,40,10785.446352281751,10678.971007372053,10797.993696720492,10803.155746711836
perm0,2,41,10802.742626207346,10656.48115453885,10803.333882826115,10966.358711095154
perm0,2,42,10819.801057748398,10919.882374574403,10773.728026601266,10219.13470409611
perm0,2,43,10806.680683986227,10898.03762486748,10813.304222147559,10891.707623113447
perm0,2,44,10792.244376530181,10518.621480486765,10855.08746302533,11512.258189505255
perm0,2,45,10815.918724043155,10860.241045186547,10791.349938537338,10490.433097647303
perm0,2,46,10795.295467997137,10750.284930485654,10805.015544455542,10517.097680414712
perm0,2,47,10806.817398082543,10889.565324093497,10780.501807840448,10911.397431588994
perm0,2,48,10805.748614033453,10981.451867391897,10803.129728925316,10895.081368915722
perm0,2,49,10791.885275427112,10715.938723517591,10771.076757375497,10329.648714522482
perm0,2,50,10806.478179118334,10789.744385866832,10793.916300075056,10960.222678516913
perm0,3,1,10796.266494359705,10798.195405995893,10780.864234078319,10877.744130583123
perm0,3,2,10809.942785932144,11060.024299351377,10766.40023039664,10252.580665438934
perm0,3,3,10779.444452177817,10521.871398619014,10772.646375510365,10329.8702149203
perm0,3,4,10784.264501525231,10825.42162225163,10802.794885970612,10885.367852705907
perm0,3,5,10803.805259169189,10766.848046135661,10790.926111937866,10631.927907831208
perm0,3,6,10800.275099087108,10908.660586190927,10791.728608129228,10574.855727477088
perm0,3,7,10807.972030848325,11045.052966996505,10818.496588510157,10909.468133876275
perm0,3,8,10804.03676190094,10899.072052513533,10811.658285042124,10741.352604529273
perm0,3,9,10803.549435066416,10869.746769334395,10788.577566706734,10978.875396261836
perm0,3,10,10826.095844221327,11037.053624866956,10802.467892558145,10923.36979364565
perm0,3,11,10785.38988696997,10716.84339039722,10842.496637264634,11136.644849185122
perm0,3,12,10788.16028801854,10788.94792500472,10787.890667312944,10671.104191489692
perm0,3,13,10805.836215601203,10859.749207901621,10840.111256939588,11298.265332576597
perm0,3,14,10799.662551811261,10834.635341237321,10803.66020795948,11035.443683357214
perm0,3,15,10795.138254289583,10824.44615693865,10818.788891643278,11101.478072213426
perm0,3,16,10788.835233453734,10795.491686677002,10771.325673749314,10924.327508573002
perm0,3,17,10809.179496673978,10771.44856879725,10802.146086266777,10604.304805838605
perm0,3,18,10801.80409838857,10999.80974848164,10791.586000660809,10592.578630461949
perm0,3,19,10788.310881827005,10546.200375694601,10817.62452890874,10828.20351831783
perm0,3,20,10808.115522250859,11100.267790411315,10777.111192545126,10883.715711659039
perm0,3,21,10809.80759646697,10707.663682399962,10787.30078710729,10465.665700855849
perm0,3,22,10789.598464922703,10580.54203676219,10849.00971165978,11409.306134031289
perm0,3,23,10808.648968505964,11039.010180813462,10782.88283481638,10472.480819937255
perm0,3,24,10785.28024055193,10612.63796726844,10801.097078898136,10678.16502958211
perm0,3,25,10771.46206303293,10601.807737901147,10791.029924683498,10770.473397053116
perm0,3,26,10799.37366928824,10673.560669029031,10802.345244447039,10827.016626238761
perm0,3,27,10788.375981374902,10626.988109176184,10810.550570316911,11045.977226689834
perm0,3,28,10806.376721077557,10896.544173266137,10765.007562174758,10348.26766237669
perm0,3,29,10820.700191903794,10981.441593222924,10811.848164477673,10624.540340464744
perm0,3,30,10811.593707588421,11055.397913266186,10772.24689230084,10426.017655183177
perm0,3,31,10783.40513385926,10663.337434326999,10772.519716330653,10559.826310896138
perm0,3,32,10790.614900821385,10774.2520504826,10790.24496568829,10596.87681063552
perm0,3,33,10823.21312443323,10973.22036953239,10807.320490684997,10827.809513252836
perm0,3,34,10801.368045028059,10912.763020188297,10795.759825780118,10709.537025421447
perm0,3,35,10808.331552170786,11039.370000048739,10818.567127036875,11022.427477476891
perm0,3,36,10802.69945230064,10763.15001913308,10809.814342295185,11118.225352502901
perm0,3,37,10792.291487405719,10781.108849804978,10786.34876447158,10457.232853795942
perm0,3,38,10817.438956599783,11001.383055626542,10763.928865628535,10135.083769500541
perm0,3,39,10809.274830888435,10902.482424202326,10834.57912433607,11342.925365294746
perm0,3,40,10804.951278743814,10871.947690140463,10795.81860260966,10797.803072886187
perm0,3,41,10794.007635727521,10744.590361335551,10813.388358124046,11432.330839358403
perm0,3,42,10794.597210065589,10882.413018065932,10819.897664744227,10683.749158086588
perm0,3,43,10792.737362938295,10711.423232537354,10811.327527119793,10800.271396407868
perm0,3,44,10791.344412428223,10647.512277576621,10775.188097502214,10319.405763116269
perm0,3,45,10777.98167712863,10426.591408896804,10834.199303561742,11130.581671376254
perm0,3,46,10805.853238606594,10736.085911256594,10789.361000323765,10369.050637807146
perm0,3,47,10846.24577168162,10955.573460280075,10880.586674338643,11378.96804379233
perm0,3,48,10787.546701626065,10717.63714742073,10847.91943491159,11420.256778348117
perm0,3,49,10790.102066108786,10722.48272166798,10823.411540127032,11160.429854325406
perm0,3,50,10772.980959997405,10386.405177446397,10811.512510712246,11138.206289826037
perm0,4,1,10789.882959381755,10791.209573546315,10740.755116550543,10529.43452703835
perm0,4,2,10792.791075687965,10749.716107435383,10803.029608478028,10607.702062237628
perm0,4,3,10800.836501648211,10692.937657703606,10803.82552886242,10781.767640305154
perm0,4,4,10817.4039560693,10956.925451570904,10833.17361821886,11360.485813148867
perm0,4,5,10793.82091126947,10653.707161057651,10823.620262163131,11551.662825853518
perm0,4,6,10798.632721824253,10722.416709461353,10782.52531779779,10602.823102566692
perm0,4,7,10786.319851688824,10554.876766239862,10790.79109661663,10483.839847248331
perm0,4,8,10784.12324943536,10563.289523555486,10832.559568691524,11328.396845568128
perm0,4,9,10791.458012144769,10717.585461348523,10807.276608592923,10728.243296260836
perm0,4,10,10811.066509499293,11032.549754550004,10785.107634042228,10496.172122291078
perm0,4,11,10805.383551609564,10780.998014011859,10776.910491440345,10579.500893020288
perm0,4,12,10790.105685048122,10826.657291214242,10772.702563741632,10702.222406160441
perm0,4,13,10782.64641343043,10493.017203411267,10825.92546785989,11057.154697261229
perm0,4,14,10808.99571133794,10813.352810917831,10809.291006113212,10927.580038697093
perm0,4,15,10782.099829268023,10625.902674599241,10807.043430409905,11156.892362181798
perm0,4,16,10811.237405495112,10785.335005652143,10841.079008999524,11478.639336232256
perm0,4,17,10799.611789115927,10849.38565418583,10791.353896058357,10771.78855412216
perm0,4,18,10791.17841566271,10735.281697295177,10795.038392598111,10576.15517198592
perm0,4,19,10806.838559041813,10770.903263860058,10823.254333152856,11067.913762820212
perm0,4,20,10795.510119444165,10800.415249523498,10814.273103175212,10939.120113025152
perm0,4,21,10793.625133484189,10767.445925959673,10780.194247130234,10522.156628636058
perm0,4,22,10784.211895844031,10538.973416170316,10797.017524620564,10963.037137903131
perm0,4,23,10796.636628934933,10810.679748874016,10801.761476958252,10882.113929052011
perm0,4,24,10790.14436187972,10735.25058431518,10786.620012128391,10620.493052798922
perm0,4,25,10791.259406117953,10770.097311407788,10763.06806034716,10311.309905842205
perm0,4,26,10803.031240946955,10737.632622577043,10795.104043844685,10851.925496589292
perm0,4,27,10806.685821095713,10929.061176436413,10813.881672941245,11566.561464602511
perm0,4,28,10785.26143298395,10684.608600808862,10820.55325802214,11070.751080381868
perm0,4,29,10790.247877843818,10801.41365391016,10835.118115297679,10931.400895372562
perm0,4,30,10797.329410478858,10778.081513793279,10799.60573426111,10980.607458255505
perm0,4,31,10828.936856520117,11264.793358916548,10770.545864908096,10931.281116319276
perm0,4,32,10799.193261054337,10662.324815067182,10764.220749478613,10631.701221662386
perm0,4,33,10791.455671985104,10740.370539335001,10813.268937420782,10625.612516870997
perm0,4,34,10770.588383069879,10472.670152827925,10829.145604431178,10975.313686263671
perm0,4,35,10803.86126152244,10823.18049494975,10844.203267869409,11194.921046791844
perm0,4,36,10798.564330545243,10808.477505636549,10804.07675078313,10767.250876405173
perm0,4,37,10800.796131362242,10878.04965979644,10763.188862832747,10497.294732130656
perm0,4,38,10787.261293561189,10569.057851682228,10814.370123506162,10916.651836341789
perm0,4,39,10807.099112825183,10767.852172406887,10844.153619430428,11235.782451400893
perm0,4,40,10788.703859819292,10786.82185089866,10828.574795068342,11256.941678894962
perm0,4,41,10821.901498839532,11060.452179587372,10779.035917220548,10685.337438397843
perm0,4,42,10806.720357208313,10852.7815742072,10806.670410858616,10862.928202061154
perm0,4,43,10808.636753668132,11001.469564858484,10811.27052885484,10966.435369428635
perm0,4,44,10799.154416241443,10854.246702504275,10770.928892455906,10485.234149301754
perm0,4,45,10811.681177309685,10891.06517177011,10794.463155492427,10945.637902499026
perm0,4,46,10793.712366903996,10803.165444196138,10780.332568815827,10556.264077140206
perm0,4,47,10790.930937087576,10754.336725830082,10786.359550444802,10557.292285123576
perm0,4,48,10779.889429662177,10648.997858186127,10812.530377619072,11087.632922068466
perm0,4,49,10798.774953633998,10782.56195519525,10792.70423714282,10990.57074806315
perm0,4,50,10787.36604705071,10764.562809752848,10804.513433600374,10695.826745296652
perm1,0,1,10467.923983933479,10044.221602445221,10873.708623893888,10766.441250613061
perm1,0,2,10503.286553307968,9965.670697603966,10836.111234502816,10557.18306788445
perm1,0,3,10564.0157372279,10328.818202152159,10872.225847815258,10902.804079403666
perm1,0,4,10524.697005181994,10276.83132579851,10856.505406658333,10901.828690828153
perm1,0,5,10341.363709383142,9928.362380361137,10868.211571454203,10698.875874906831
perm1,0,6,10392.151309662311,10032.12925198107,10822.059655132918,10690.961379219058
perm1,0,7,10385.265907445699,10046.78214119738,10797.096014739005,10658.632048235111
perm1,0,8,10281.707031991662,9945.260603106566,10806.57595573377,10640.26954913864
perm1,0,9,10269.506687665513,9932.45493134026,10779.660198582274,10628.879142963968
perm1,0,10,10325.328656385931,10034.445160351312,10815.387281368283,10743.178988805344
perm1,0,11,10165.773087776928,9934.94760698748,10730.420742219463,10673.840068693871
perm1,0,12,10174.241924854203,9920.835502197611,10734.546767507834,10663.67362629192
perm1,0,13,10332.971377499414,10086.856456111853,10782.979327015586,10683.090507548095
perm1,0,14,10235.412722298332,9923.967604108766,10789.496967111041,10699.783065336964
perm1,0,15,10272.960047390872,9957.852368981845,10714.486336722053,10568.550749290762
perm1,0,16,10363.748720511332,9937.115909491326,10785.709648845348,10649.338399783242
perm1,0,17,10729.171389507268,10429.813491270135,10755.435608136362,10662.117664778947
perm1,0,18,10703.433419274634,10384.151896150905,10770.963498594054,10629.738682121979
perm1,0,19,10508.534354800466,9924.179894357681,10842.843958060655,10631.33824107359
perm1,0,20,10311.243013210567,10026.395973417886,10775.224916991236,10644.1306722231
perm1,0,21,10307.351433265325,9986.238411067598,10768.146959710279,10703.679095968415
perm1,0,22,10264.21909282943,9987.207381988155,10764.198687753913,10686.358543385666
perm1,0,23,10326.224903767286,10043.41508108502,10772.18631677287,10726.170674056679
perm1,0,24,10272.60811305871,9977.066206732477,10774.956793251547,10715.167315520495
perm1,0,25,10264.092902008044,10027.588162566759,10763.416943691609,10722.512062325928
perm1,0,26,10267.849550576353,10000.966826251883,10761.949457958892,10639.153689775272
perm1,0,27,10259.038160402555,9969.113242176902,10780.72018981615,10775.922377452474
perm1,0,28,10294.696808703182,9994.311707390514,10729.504269651914,10646.052041490093
perm1,0,29,10309.574048460354,10006.948476537533,10758.148872751673,10645.636309435957
perm1,0,30,10304.109286750876,10025.292041821513,10718.51932964346,10633.917010458837
